video_id,jahr,datum_text,titel,seiten_url
2454444,2022,"3 августа 129 мин Турбина-""потеряшка"", интервью Шредера и жалобы ВСУшников. Эфир от 03.08.2022 (11:3",3 августа,https://smotrim.ru/video/2454444
2453779,2022,2 августа 130 мин Надвигающаяся развязка вокруг визита Пелоси на Тайвань. Эфир от 02.08.2022 (17:30),2 августа,https://smotrim.ru/video/2453779
2453539,2022,2 августа 130 мин Военные ДНР закрепились в Песках. Эфир от 02.08.2022 (11:30),2 августа,https://smotrim.ru/video/2453539
2453133,2022,1 августа 132 мин Военные ВСУ массово дезертируют на Харьковском и Запорожском направлениях. Эфир от,1 августа,https://smotrim.ru/video/2453133
2452943,2022,1 августа 131 мин Сохранить за Россией статус морской державы. Эфир от 01.08.2022 (11:30),1 августа,https://smotrim.ru/video/2452943
2452081,2022,29 июля 131 мин Зеленский казнил своих сдавшихся в плен боевиков. Эфир от 29.07.2022 (17:30),29 июля,https://smotrim.ru/video/2452081
2451802,2022,29 июля 130 мин Удар РСЗО HIMARS по украинским военнопленным в колонии в ДНР. Эфир от 29.07.2022 (11,29 июля,https://smotrim.ru/video/2451802
2451527,2022,"28 июля 131 мин Российские авиация, ракетные войска и артиллерия нанесли новые удары по позициям ВСУ",28 июля,https://smotrim.ru/video/2451527
2451167,2022,28 июля 131 мин Российская армия наступает в районе Песок и Авдеевки. Эфир от 28.07.2022 (11:30),28 июля,https://smotrim.ru/video/2451167
2450944,2022,27 июля 131 мин На Украине новая методичка. Эфир от 27.07.2022 (17:30),27 июля,https://smotrim.ru/video/2450944
2450643,2022,"27 июля 130 мин Украина, Африка, газ, МКС: у Запада все больше поводов для грусти. Эфир от 27.07.202",27 июля,https://smotrim.ru/video/2450643
2450135,2022,26 июля 131 мин Евросоюз полностью исчерпал возможности по введению санкций против РФ. Эфир от 26.07,26 июля,https://smotrim.ru/video/2450135
2449862,2022,"26 июля 131 мин В Вашингтоне так и не поняли, что однополярному пришел конец. Эфир от 26.07.2022 (11",26 июля,https://smotrim.ru/video/2449862
2449522,2022,25 июля 130 мин Высокоточный удар по украинским боевикам. Эфир от 25.07.2022 (17:30),25 июля,https://smotrim.ru/video/2449522
2449282,2022,25 июля 131 мин Корабль ВМС Украины и склад ракет уничтожены в порту Одессы. Эфир от 25.07.2022 (11:,25 июля,https://smotrim.ru/video/2449282
2448412,2022,22 июля 131 мин Глава Минобороны РФ обсудил с турецким коллегой ситуацию на Украине и в Сирии. Эфир ,22 июля,https://smotrim.ru/video/2448412
2448170,2022,22 июля 129 мин В зоне активных боевых действий в ДНР больше не осталось боеспособных частей ВСУ. Эф,22 июля,https://smotrim.ru/video/2448170
2447762,2022,21 июля 130 мин Российские военные удостоены звания Героя России. Эфир от 21.07.2022 (17:30),21 июля,https://smotrim.ru/video/2447762
2447487,2022,"21 июля 130 мин ВКС РФ ""откалибровали"" склад ракетно-артиллерийского вооружения ВСУ в Соледаре. Эфир",21 июля,https://smotrim.ru/video/2447487
2447195,2022,20 июля 130 мин Новые задачи спецоперации и привет Вашингтону. Эфир от 20.07.2022 (17:30),20 июля,https://smotrim.ru/video/2447195
2446327,2022,19 июля 131 мин Визит президента РФ в Иран. Эфир от 19.07.2022 (17:30),19 июля,https://smotrim.ru/video/2446327
2446037,2022,19 июля 130 мин Союзные силы продолжают наступление на Северск. Эфир от 19.07.2022 (11:30),19 июля,https://smotrim.ru/video/2446037
2445632,2022,"18 июля 130 мин Шойгу проинспектировал группировку ""Восток"". Эфир от 18.07.2022 (17:30)",18 июля,https://smotrim.ru/video/2445632
2445475,2022,18 июля 130 мин Россия стягивает подкрепление и вооружения к линии фронта в Донбассе. Эфир от 18.07.,18 июля,https://smotrim.ru/video/2445475
2444578,2022,15 июля 131 мин Союзные силы вышли на окраины Соледара. Эфир от 15.07.2022 (17:30),15 июля,https://smotrim.ru/video/2444578
2444367,2022,15 июля 130 мин Армия России вытесняет противника из Каменки. Эфир от 15.07.2022 (11:30),15 июля,https://smotrim.ru/video/2444367
2443864,2022,14 июля 130 мин Армия России активизировала наступательные действия на всех направлениях. Эфир от 14,14 июля,https://smotrim.ru/video/2443864
2443677,2022,14 июля 130 мин Союзные силы зашли в Северск. Эфир от 14.07.2022 (11:30),14 июля,https://smotrim.ru/video/2443677
2443001,2022,"13 июля 130 мин Правда о HIMARS, киевская амнистия головорезов и кадры-провокации. Эфир от 13.07.202",13 июля,https://smotrim.ru/video/2443001
2442522,2022,"12 июля 57 мин Минобороны РФ рекомендует ""диким гусям"" вернуться на родину",12 июля,https://smotrim.ru/video/2442522
2442462,2022,12 июля 130 мин Уничтожение живой силы и техники ВСУ. Эфир от 12.07.2022 (17:30),12 июля,https://smotrim.ru/video/2442462
2442159,2022,12 июля 131 мин Продвижение союзных войск на севере Харьковской области. Эфир от 12.07.2022 (11:30),12 июля,https://smotrim.ru/video/2442159
2442252,2022,11 июля 131 мин Уничтожение хранилища с боеприпасами для гаубиц М777 и РСЗО HIMARS. Эфир от 11.07.20,11 июля,https://smotrim.ru/video/2442252
2441455,2022,11 июля 130 мин Украинские боевики отступают к Славянску. Эфир от 11.07.2022 (11:30),11 июля,https://smotrim.ru/video/2441455
2440545,2022,"8 июля 135 мин В НАТО решили подсказать Украине, как начать третью мировую войну. Эфир от 08.07.2022",8 июля,https://smotrim.ru/video/2440545
2440333,2022,8 июля 135 мин Бригада ВСУ на Cоледарском направлении лишилась 60% личного состава. Эфир от 08.07.20,8 июля,https://smotrim.ru/video/2440333
2439866,2022,7 июля 137 мин Коалиция западных лидеров-противников России начала распадаться. Эфир от 07.07.2022 (,7 июля,https://smotrim.ru/video/2439866
2439551,2022,7 июля 135 мин Российские войска наносят удары по позициям противника в районе Славянска. Эфир от 07,7 июля,https://smotrim.ru/video/2439551
2439138,2022,6 июля 120 мин Конец игры Бориса Джонсона. Эфир от 06.07.2022 (17:30),6 июля,https://smotrim.ru/video/2439138
2438949,2022,6 июля 133 мин Демарш Блинкена перед G20 и надувная надежда Пентагона. Эфир от 06.07.2022 (11:30),6 июля,https://smotrim.ru/video/2438949
2438282,2022,5 июля 136 мин Российские военные оттесняют ВСУ от Донецка. Эфир от 05.07.2022 (17:30),5 июля,https://smotrim.ru/video/2438282
2437976,2022,5 июля 135 мин Союзные силы ведут бои на подступах к Северску. Эфир от 05.07.2022 (11:30),5 июля,https://smotrim.ru/video/2437976
2437547,2022,4 июля 136 мин Украинские неонацисты выбиты из Лисичанска. Эфир от 04.07.2022 (17:30),4 июля,https://smotrim.ru/video/2437547
2437195,2022,4 июля 137 мин ЛНР полностью освобождена от вооруженных формирований киевского режима. Эфир от 04.07,4 июля,https://smotrim.ru/video/2437195
2436383,2022,1 июля 130 мин Бесполезность НАТО начали понимать даже в Вашингтоне. Эфир от 01.07.2022 (17:30),1 июля,https://smotrim.ru/video/2436383
2436184,2022,1 июля 130 мин ВСУ нанесли удар по Ровенькам из американской РСЗО . Эфир от 01.07.2022 (11:30),1 июля,https://smotrim.ru/video/2436184
2435727,2022,30 июня 131 мин Лавров о состоянии отношений Россия-Евросоюз. Эфир от 30.06.2022 (17:30),30 июня,https://smotrim.ru/video/2435727
2435445,2022,30 июня 127 мин Активизация наступления на севере Харьковской области. Эфир от 30.06.2022 (11:30),30 июня,https://smotrim.ru/video/2435445
2434992,2022,29 июня 131 мин Больше России на саммите НАТО. Эфир от 29.06.2022 (17:30),29 июня,https://smotrim.ru/video/2434992
2434771,2022,"29 июня 130 мин Заявления саммита НАТО, торгующийся Эрдоган и страшные потери ВСУ. Эфир от 29.06.202",29 июня,https://smotrim.ru/video/2434771
2434132,2022,28 июня 130 мин Трехдневный саммит НАТО в Мадриде. Эфир от 28.06.2022 (17:30),28 июня,https://smotrim.ru/video/2434132
2433927,2022,28 июня 130 мин Армия России сжимает кольцо вокруг Лисичанска. Эфир от 28.06.222 (11:30),28 июня,https://smotrim.ru/video/2433927
2433372,2022,27 июня 130 мин Столтенберг назвал Россию наиболее серьезной прямой угрозой альянсу. Эфир от 27.06.2,27 июня,https://smotrim.ru/video/2433372
2433251,2022,27 июня 130 мин Северодонецк под полным контролем союзных сил. Эфир от 27.06.2022 (11:30),27 июня,https://smotrim.ru/video/2433251
2432195,2022,24 июня 131 мин Союзные силы перемалывают позиции противника в ЛНР. Эфир от 24.06.2022 (17:30),24 июня,https://smotrim.ru/video/2432195
2431913,2022,24 июня 131 мин Украинские боевики в ближайшее время оставят Северодонецк и Лисичанск. Эфир от 24.06,24 июня,https://smotrim.ru/video/2431913
2431586,2022,23 июня 131 мин Рухнула линия обороны ВСУ к югу от Лисичанска. Эфир от 23.06.2022 (17:30),23 июня,https://smotrim.ru/video/2431586
2431170,2022,23 июня 130 мин Украинские военные потеряли контроль над Лоскутовкой и Рай-Александровкой. Эфир от 2,23 июня,https://smotrim.ru/video/2431170
2430862,2022,22 июня 131 мин Цели США в конфликте на Украине. Эфир от 22.06.2022 (17:30),22 июня,https://smotrim.ru/video/2430862
2430574,2022,22 июня 130 мин Российские войска освобождают новые населенные пункты в ЛНР. Эфир от 22.06.2022 (11:,22 июня,https://smotrim.ru/video/2430574
2430082,2022,21 июня 131 мин Российские военные только за сутки уничтожили 15 гаубиц М-777. Эфир от 21.06.2022 (1,21 июня,https://smotrim.ru/video/2430082
2429793,2022,21 июня 131 мин Тяжелейшая ситуация для ВСУ в Северодонецке. Эфир от 21.06.2022 (11:30),21 июня,https://smotrim.ru/video/2429793
2429228,2022,20 июня 131 мин Фактическая блокада Калининграда. Эфир от 20.06.2022 (17:30),20 июня,https://smotrim.ru/video/2429228
2428939,2022,20 июня 129 мин Союзные силы развивают наступление на Лисичанско-Северодонецком направлении. Эфир от,20 июня,https://smotrim.ru/video/2428939
2428147,2022,17 июня 136 мин Программная речь главы государства. Эфир от 17.06.2022 (17:30),17 июня,https://smotrim.ru/video/2428147
2427812,2022,17 июня 136 мин Поражение объектов ВСУ в Николаеве. Эфир от 17.06.2022 (11:30),17 июня,https://smotrim.ru/video/2427812
2427478,2022,"16 июня 135 мин Визит в Киев президента Франции, канцлера ФРГ и премьера Италии. Эфир от 16.06.2022 ",16 июня,https://smotrim.ru/video/2427478
2427245,2022,"16 июня 136 мин Украинское командование прозевало еще один ""котел"" для своих боевиков. Эфир от 16.06",16 июня,https://smotrim.ru/video/2427245
2426813,2022,15 июня 136 мин Срыв эвакуации и новые поставки оружия для Киева. Эфир от 15.06.2022 (17:30),15 июня,https://smotrim.ru/video/2426813
2426585,2022,"15 июня 134 мин Разговор Путина и Си, обещание генсека НАТО и интервью Рябкова. Эфир от 15.06.2022 (",15 июня,https://smotrim.ru/video/2426585
2426146,2022,"14 июня 136 мин У боевиков на ""Азоте"" два варианта: плен или попытка прорыва. Эфир от 14.06.2022 (17",14 июня,https://smotrim.ru/video/2426146
2425933,2022,14 июня 134 мин Обстрелы Донецка и котел для ВСУ. Эфир от 14.06.2022 (11:30),14 июня,https://smotrim.ru/video/2425933
2424625,2022,"10 июня 136 мин Украина утомилась, а Европа экономит. Эфир от 10.06.2022 (17:30)",10 июня,https://smotrim.ru/video/2424625
2424463,2022,"10 июня 135 мин Слова Путина о Петре I, ход спецоперации и реакция иноСМИ. Эфир от 10.06.2022 (11:30",10 июня,https://smotrim.ru/video/2424463
2423956,2022,9 июня 135 мин Приговор наемникам: кто на очереди. Эфир от 09.06.2022 (17:30),9 июня,https://smotrim.ru/video/2423956
2423709,2022,"9 июня 134 мин Бои за Славянск, обида Киева и саммит Америк. Эфир от 09.06.2022 (11:30)",9 июня,https://smotrim.ru/video/2423709
2423239,2022,8 июня 136 мин Наемники на Украине и удары по Донецку. Эфир от 08.06.2022 (17:30),8 июня,https://smotrim.ru/video/2423239
2423114,2022,"8 июня 136 мин Пауза Берлина, откровения Меркель и суд над наемниками. Эфир от 08.06.2022 (11:30)",8 июня,https://smotrim.ru/video/2423114
2422606,2022,7 июня 138 мин О них вытерли ноги: участь предателей. Эфир от 07.06.2022 (17:30),7 июня,https://smotrim.ru/video/2422606
2422434,2022,7 июня 136 мин Двуликий Зеленский и тайна от Басурина. Эфир от 07.06.2022 (11:30),7 июня,https://smotrim.ru/video/2422434
2421915,2022,6 июня 137 мин Кромешный ад в Донецке и предупреждение Путина. Эфир от 06.06.2022 (17:30),6 июня,https://smotrim.ru/video/2421915
2421702,2022,"6 июня 136 мин Европейцы прозревают, кого пригрели на груди. Эфир от 06.06.2022 (11:30)",6 июня,https://smotrim.ru/video/2421702
2420933,2022,3 июня 136 мин Неудавшаяся кинокомедия Зеленского и неожиданная функция НАТО. Эфир от 03.06.2022 (17,3 июня,https://smotrim.ru/video/2420933
2420648,2022,3 июня 135 мин Нелепые реляции и манипуляции с нефтью. Эфир от 03.06.2022 (11:30),3 июня,https://smotrim.ru/video/2420648
2420217,2022,"2 июня 135 мин Враги, жертвы и однополярный мир. Эфир от 02.06.2022 (17:30)",2 июня,https://smotrim.ru/video/2420217
2420058,2022,"2 июня 135 мин В чем ложь об ""оборонительном"" оружии для Киева. Эфир от 02.06.2022 (11:30)",2 июня,https://smotrim.ru/video/2420058
2419558,2022,1 июня 136 мин У Германии взыграл дух милитаризма. Эфир от 01.06.2022 (17:30),1 июня,https://smotrim.ru/video/2419558
2419345,2022,1 июня 136 мин Плохие новости для Зеленского. Эфир от 01.06.2022 (11:30),1 июня,https://smotrim.ru/video/2419345
2418806,2022,31 мая 136 мин Возрождение милитаризма в Германии. Эфир от 31.05.2022 (17:30),31 мая,https://smotrim.ru/video/2418806
2418624,2022,31 мая 135 мин Северодонецк перешел под контроль союзных сил. Эфир от 31.05.2022 (11:30),31 мая,https://smotrim.ru/video/2418624
2418125,2022,30 мая 135 мин ВСУ пытаются замедлить продвижение российских войск. Эфир от 30.05.2022 (17:30),30 мая,https://smotrim.ru/video/2418125
2417949,2022,30 мая 136 мин Северодонецк фактически брошен ВСУ. Эфир от 30.05.2022 (11:30),30 мая,https://smotrim.ru/video/2417949
2417077,2022,27 мая 135 мин Ракетный удар по объекту ВСУ под Днепропетровском . Эфир от 27.05.2022 (17:30),27 мая,https://smotrim.ru/video/2417077
2416848,2022,27 мая 136 мин Красный Лиман полностью освобожден. Эфир от 27.05.2022 (11:30),27 мая,https://smotrim.ru/video/2416848
2416460,2022,26 мая 135 мин Серьезные потери подразделений киевского режима в Красном Лимане. Эфир от 26.05.2022 ,26 мая,https://smotrim.ru/video/2416460
2416187,2022,26 мая 135 мин Освобожден почти весь Красный Лиман. Эфир от 26.05.2022 (11:30),26 мая,https://smotrim.ru/video/2416187
2415808,2022,25 мая 135 мин Путин приехал в московский госпиталь к раненым военнослужащим. Эфир от 25.05.2022 (17,25 мая,https://smotrim.ru/video/2415808
2415625,2022,25 мая 135 мин Неутешительный прогноз для киевской военщины. Эфир от 25.05.2022 (11:30),25 мая,https://smotrim.ru/video/2415625
2415200,2022,24 мая 135 мин Светлодарск в Донбассе перешел под контроль России. Эфир от 24.05.2022 (17:30),24 мая,https://smotrim.ru/video/2415200
2415037,2022,24 мая 135 мин Российская армия ведет наступление по всем фронтам. Эфир от 24.05.2022 (11:30),24 мая,https://smotrim.ru/video/2415037
2414665,2022,23 мая 135 мин Стратегически важный прорыв. Эфир от 23.05.2022 (17:30),23 мая,https://smotrim.ru/video/2414665
2414411,2022,23 мая 135 мин Мариуполь возвращается к мирной жизни. Эфир от 23.05.2022 (11:30),23 мая,https://smotrim.ru/video/2414411
2413716,2022,20 мая 137 мин Полное освобождение ЛНР – дело нескольких дней. Эфир от 20.05.2022 (17:30),20 мая,https://smotrim.ru/video/2413716
2413448,2022,"20 мая 137 мин Уничтожение украинских ракет ""Точка-У"" . Эфир от 20.05.2022 (11:30)",20 мая,https://smotrim.ru/video/2413448
2413101,2022,19 мая 137 мин Самая массовая сдача в плен с начала СВО. Эфир от 19.05.2022 (17:30),19 мая,https://smotrim.ru/video/2413101
2412955,2022,19 мая 136 мин В Мариуполе уже сдались 1730 украинских боевиков. Эфир от 19.05.2022 (11:30),19 мая,https://smotrim.ru/video/2412955
2412516,2022,"18 мая 138 мин Первые кадры нахождения боевиков с ""Азовстали"" на больничных койках. Эфир от 18.05.20",18 мая,https://smotrim.ru/video/2412516
2412376,2022,"18 мая 137 мин Боевики с ""Азовстали"" продолжают сдаваться в плен. Эфир от 18.05.2022 (11:30)",18 мая,https://smotrim.ru/video/2412376
2412013,2022,17 мая 137 мин Кадры пленения украинских боевиков. Эфир от 17.05.2022 (17:30),17 мая,https://smotrim.ru/video/2412013
2411833,2022,"17 мая 138 мин Сдача в плен украинских военных и ""азовцев"" в Мариуполе. Эфир от 17.05.2022 (11:30)",17 мая,https://smotrim.ru/video/2411833
2411506,2022,"16 мая 138 мин Раненых украинских военных вывезли с ""Азовстали"". Эфир от 16.05.2022 (17:30)",16 мая,https://smotrim.ru/video/2411506
2411368,2022,"16 мая 136 мин Боевики на ""Азовстали"" начали сдаваться в плен. Эфир от 16.05.2022 (11:30)",16 мая,https://smotrim.ru/video/2411368
2410648,2022,13 мая 136 мин Армия России выбила противника из села Долгенькое под Изюмом. Эфир от 13.05.2022 (17:,13 мая,https://smotrim.ru/video/2410648
2410373,2022,13 мая 135 мин Российские войска приступили к штурму Северодонецка. Эфир от 13.05.2022 (11:30),13 мая,https://smotrim.ru/video/2410373
2410155,2022,12 мая 135 мин Ракетные удары по военной инфраструктуре Украины. Эфир от 12.05.2022 (17:30),12 мая,https://smotrim.ru/video/2410155
2409992,2022,12 мая 135 мин Британия и США желают тотального поражения РФ на Украине. Эфир от 12.05.2022 (11:30),12 мая,https://smotrim.ru/video/2409992
2409635,2022,11 мая 136 мин Уничтожение личного состава и военной техники. Эфир от 11.05.2022 (17:30),11 мая,https://smotrim.ru/video/2409635
2409528,2022,11 мая 136 мин Попасная полностью освобождена. Эфир от 11.05.2022 (11:30),11 мая,https://smotrim.ru/video/2409528
2408344,2022,6 мая 136 мин Уничтожение военных объектов противника. Эфир от 06.05.2022 (17:30),6 мая,https://smotrim.ru/video/2408344
2408229,2022,6 мая 136 мин Ракетные удары по ключевым объектам военной инфраструктуры Украины. Эфир от 06.05.2022,6 мая,https://smotrim.ru/video/2408229
2407890,2022,5 мая 135 мин Уничтожение авиации ВСУ. Эфир от 05.05.2022 (17:30),5 мая,https://smotrim.ru/video/2407890
2407794,2022,5 мая 136 мин Высокоточный удар по Амурскому мосту через реку Днепр. Эфир от 05.05.2022 (11:30),5 мая,https://smotrim.ru/video/2407794
2407478,2022,4 мая 136 мин Уничтожение составов с заокеанскими боеприпасами. Эфир от 04.05.2022 (17:30),4 мая,https://smotrim.ru/video/2407478
2407305,2022,4 мая 135 мин Уничтожение путей доставки западного оружия на Украину. Эфир от 04.05.2022 (11:30),4 мая,https://smotrim.ru/video/2407305
2406212,2022,29 апреля 130 мин ВСУ попали в окружение под Изюмом. Эфир от 29.04.2022 (17:30),29 апреля,https://smotrim.ru/video/2406212
2405969,2022,29 апреля 131 мин Уничтожение тяговых электроподстанций на Украине. Эфир от 29.04.2022 (11:30),29 апреля,https://smotrim.ru/video/2405969
2405786,2022,28 апреля 131 мин ВСУ продолжают сеять смерть среди мирных жителей Донецка. Эфир от 28.04.2022 (17:3,28 апреля,https://smotrim.ru/video/2405786
2405500,2022,28 апреля 131 мин Чудом удалось избежать жертв. Эфир от 28.04.2022 (11:30),28 апреля,https://smotrim.ru/video/2405500
2405276,2022,27 апреля 130 мин Молниеносный ответ России на вмешательство в ситуацию на Украине. Эфир от 27.04.20,27 апреля,https://smotrim.ru/video/2405276
2405001,2022,"27 апреля 131 мин Либо за рубли, либо без газа. Эфир от 27.04.2022 (11:30)",27 апреля,https://smotrim.ru/video/2405001
2404809,2022,26 апреля 130 мин Ракетные удары по инфраструктуре ВСУ в Одесской области. Эфир от 26.04.2022 (17:30,26 апреля,https://smotrim.ru/video/2404809
2404659,2022,26 апреля 131 мин Уничтожение военной инфраструктуры противника. Эфир от 26.04.2022 (11:30),26 апреля,https://smotrim.ru/video/2404659
2404326,2022,25 апреля 130 мин Западу не удастся расколоть Россию изнутри. Эфир от 25.04.2022 (17:30),25 апреля,https://smotrim.ru/video/2404326
2404230,2022,"25 апреля 131 мин Железнодорожное ""разрезание"" Украины. Эфир от 25.04.2022 (11:30)",25 апреля,https://smotrim.ru/video/2404230
2403657,2022,22 апреля 135 мин Уничтожение батальона ВСУ. Эфир от 22.04.2022 (17:30),22 апреля,https://smotrim.ru/video/2403657
2403479,2022,22 апреля 136 мин Полный контроль над Донбассом и Южной Украиной. Эфир от 22.04.2022 (11:30),22 апреля,https://smotrim.ru/video/2403479
2403225,2022,21 апреля 135 мин Не рисковать жизнями российских военных. Эфир от 21.04.2022 (17:30),21 апреля,https://smotrim.ru/video/2403225
2402999,2022,21 апреля 134 мин Шойгу доложил Путину об освобождении Мариуполя. Эфир от 21.04.2022 (11:30),21 апреля,https://smotrim.ru/video/2402999
2402817,2022,20 апреля 136 мин Путин о флаге и гимне в российских школах. Эфир от 20.04.2022 (17:30),20 апреля,https://smotrim.ru/video/2402817
2402618,2022,"20 апреля 135 мин Союзные силы РФ и ДНР приступили к зачистке от боевиков завода ""Азовсталь"". Эфир о",20 апреля,https://smotrim.ru/video/2402618
2402405,2022,19 апреля 135 мин Шойгу о противодействии США спецоперации РФ. Эфир от 19.04.2022 (17:30),19 апреля,https://smotrim.ru/video/2402405
2402289,2022,19 апреля 140 мин Российская наступательная операция в Донбассе. Эфир от 19.04.2022 (11:30),19 апреля,https://smotrim.ru/video/2402289
2402053,2022,"18 апреля 136 мин Перехват крупнокалиберных снарядов, выпущенных РСЗО ВСУ. Эфир от 18.04.2022 (17:30",18 апреля,https://smotrim.ru/video/2402053
2401960,2022,18 апреля 141 мин Высокоточное поражение целей ВСУ. Эфир от 18.04.2022 (11:30),18 апреля,https://smotrim.ru/video/2401960
2401360,2022,15 апреля 136 мин ВС РФ сбили атаковавший Брянскую область вертолет Ми-8. Эфир от 15.04.2022 (17:30),15 апреля,https://smotrim.ru/video/2401360
2401197,2022,"15 апреля 135 мин Ракетный удар по заводу ""Визар"" на окраине Киева. Эфир от 15.04.2022 (11:30)",15 апреля,https://smotrim.ru/video/2401197
2401003,2022,14 апреля 136 мин Совещание по ситуации в нефтегазовой отрасли страны. Эфир от 14.04.2022 (17:30),14 апреля,https://smotrim.ru/video/2401003
2400878,2022,14 апреля 135 мин Удар по Киеву не исключен в случае дальнейших провокаций. Эфир от 14.04.2022 (11:3,14 апреля,https://smotrim.ru/video/2400878
2400732,2022,13 апреля 135 мин Как сдаются в плен украинские боевики. Эфир от 13.04.2022 (17:30),13 апреля,https://smotrim.ru/video/2400732
2400596,2022,13 апреля 134 мин В Мариуполе сложили оружие более 1 тысячи боевиков ВСУ. Эфир от 13.04.2022 (11:30),13 апреля,https://smotrim.ru/video/2400596
2400400,2022,12 апреля 136 мин До полной демилитаризации и денацификации. Эфир от 12.04.2022 (17:30),12 апреля,https://smotrim.ru/video/2400400
2400230,2022,12 апреля 145 мин Путин о специальной военной операции на Украине. Эфир от 12.04.2022 (11:30),12 апреля,https://smotrim.ru/video/2400230
2400028,2022,"11 апреля 138 мин Встреча Путина и Нехаммера продлилась 1,5 часа. Эфир от 11.04.2022 (17:30)",11 апреля,https://smotrim.ru/video/2400028
2399845,2022,11 апреля 135 мин Уничтожение украинского ракетного дивизиона С-300. Эфир от 11.04.2022 (11:30),11 апреля,https://smotrim.ru/video/2399845
2399286,2022,8 апреля 136 мин Новая провокация киевского режима. Эфир от 08.04.2022 (17:30),8 апреля,https://smotrim.ru/video/2399286
2399139,2022,8 апреля 136 мин Уничтожение наземных объектов ВСУ. Эфир от 08.04.2022 (11:30),8 апреля,https://smotrim.ru/video/2399139
2398975,2022,7 апреля 135 мин В промзоне Мариуполя еще остаются порядка 3 тысяч неонацистов. Эфир от 07.04.2022 (,7 апреля,https://smotrim.ru/video/2398975
2398879,2022,"7 апреля 137 мин Залповый пуск ракет ""Калибр"" по наземным целям на Украине. Эфир от 07.04.2022 (11:3",7 апреля,https://smotrim.ru/video/2398879
2398666,2022,6 апреля 144 мин Запад напичкивает Украину оружием. Эфир от 06.04.2022 (17:30),6 апреля,https://smotrim.ru/video/2398666
2398517,2022,6 апреля 136 мин Удар высокоточными ракетами по военным объектам Украины. Эфир от 06.04.2022,6 апреля,https://smotrim.ru/video/2398517
2398386,2022,5 апреля 138 мин Глава Генштаба ВС США оценил вероятность конфликта между державами. Эфир от 05.04.2,5 апреля,https://smotrim.ru/video/2398386
2398303,2022,5 апреля 137 мин Поражение объектов военной инфраструктуры ВСУ. Эфир от 05.04.2022 (11:30),5 апреля,https://smotrim.ru/video/2398303
2398049,2022,4 апреля 136 мин Инсценировка ради новых антироссийских санкций. Эфир от 04.04.2022 (17:30),4 апреля,https://smotrim.ru/video/2398049
2397952,2022,4 апреля 136 мин Мировое сообщество должно знать правду. Эфир от 04.04.2022 (11:30),4 апреля,https://smotrim.ru/video/2397952
2397323,2022,"1 апреля 136 мин По мнению Пекина, НАТО должна была быть упразднена после распада СССР. Эфир от 01.0",1 апреля,https://smotrim.ru/video/2397323
2397208,2022,1 апреля 136 мин Нацбаты продолжают мстить мирным жителям Донецка за поражение в Мариуполе. Эфир от ,1 апреля,https://smotrim.ru/video/2397208
2397003,2022,31 марта 131 мин Новая схема оплаты за газ с недружественными странами. Эфир от 31.03.2022,31 марта,https://smotrim.ru/video/2397003
2396952,2022,31 марта 130 мин Бессовестная информационная война Запада против РФ. Эфир от 31.03.2022 (11:30),31 марта,https://smotrim.ru/video/2396952
2396581,2022,30 марта 131 мин Принципы возможного мирного соглашения. Эфир от 30.03.2022,30 марта,https://smotrim.ru/video/2396581
2396520,2022,30 марта 131 мин ВСУ обстреляли Донецк и Луганск. Эфир от 30.03.2022 (11:30),30 марта,https://smotrim.ru/video/2396520
2396276,2022,29 марта 131 мин Компромиссная позиция Киева. Эфир от 29.03.2022 (17:30),29 марта,https://smotrim.ru/video/2396276
2396219,2022,29 марта 131 мин В Стамбуле проходят очные переговоры делегаций РФ и Украины. Эфир от 29.03.2022 (11,29 марта,https://smotrim.ru/video/2396219
2396030,2022,28 марта 131 мин Неофашисты заблокированы в Мариуполе. Эфир от 28.03.2022 (17:30),28 марта,https://smotrim.ru/video/2396030
2395919,2022,28 марта 131 мин Славутич под полным контролем военных РФ. Эфир от 28.03.2022 (11:30),28 марта,https://smotrim.ru/video/2395919
2395274,2022,25 марта 131 мин За российской культурой правда. Эфир от 25.03.2022 (17:30),25 марта,https://smotrim.ru/video/2395274
2395167,2022,25 марта 131 мин Обеспечить безопасный выход иностранных судов из украинских портов. Эфир от 25.03.2,25 марта,https://smotrim.ru/video/2395167
2394897,2022,24 марта 131 мин Шойгу о ходе спецоперации на Украине. Эфир от 24.03.2022 (17:30),24 марта,https://smotrim.ru/video/2394897
2394846,2022,24 марта 132 мин В Белом доме нагнетают истерию вокруг Украины. Эфир от 24.03.2022,24 марта,https://smotrim.ru/video/2394846
2394574,2022,23 марта 130 мин За российский газ Европе придется платить в рублях. Эфир от 23.03.2022 (17:30),23 марта,https://smotrim.ru/video/2394574
2394528,2022,23 марта 132 мин Мощь российского оружия. Эфир от 23.03.2022,23 марта,https://smotrim.ru/video/2394528
2394240,2022,"22 марта 131 мин Российская ракета, которую почти невозможно остановить. Эфир от 22.03.2022 (17:30)",22 марта,https://smotrim.ru/video/2394240
2394202,2022,22 марта 130 мин Критическая ситуация в отношениях РФ-США. Эфир от 22.03.2022,22 марта,https://smotrim.ru/video/2394202
2393960,2022,21 марта 131 мин Высказывания Байдена не остались без ответа. Эфир от 21.03.2022 (17:30),21 марта,https://smotrim.ru/video/2393960
